ID	CL1	CL2	CL3	CL4	CL5	CL6	CL7	CL8	CL9	CL10	CL11	CL12	CL13	CL14	CL15	CL16	CL17	CL18	CL19	CL20	CL21	CL22	CL23	CL24	CL25	CL26	CL27	CL28	CL29	CL30	CL31	CL32	CL33	CL34	CL35	CL36	CL37	CL38	CL39	CL40	CL41	CL42	CL43	CL44	CL45	CL46	CL47	CL48	CL49	CL50	CL51	CL52	CL53	CL54	CL55	CL56	CL57	CL58	CL59	CL60	CL61	CL62	CL63	CL64	CL65	CL66	CL67	CL68	CL69	CL70	CL71	CL72	CL73	CL74	CL75	CL76	CL77	CL78	CL79	CL80	CL81	CL82	CL83	CL84	CL85	CL86	CL87	CL88	CL89	CL90	CL91	CL92	CL93	CL94	CL95	CL96	CL97	CL98	CL99	CL100	CL101	CL102	CL103	CL104	CL105	CL106	CL107	CL108	CL109	CL110	CL111	CL112	CL113	CL114	CL115	CL116	CL117	CL118	CL119	CL120	CL121	CL122	CL123	CL124	CL125	CL126	CL127	CL128	CL129	CL130	CL131	CL132	CL133	CL134	CL135	CL136	CL137	CL138	CL139	CL140	CL141	CL142	CL143	CL144	CL145	CL146	CL147	CL148	CL149	CL150	OUT:1	OUT:2	OUT:3	OUT:4	OUT:5
23	0.00552486187845	0.017679558011	0.00773480662983	0.00662983425414	0.00441988950276	0.00220994475138	0.0110497237569	0.00331491712707	0.00441988950276	0.00994475138122	0.0110497237569	0.00441988950276	0.00441988950276	0.00552486187845	0.00441988950276	0.00552486187845	0.0132596685083	0.00441988950276	0.0154696132597	0.00441988950276	0.0132596685083	0.00331491712707	0.00110497237569	0.00662983425414	0.00883977900552	0.0121546961326	0.00331491712707	0.00331491712707	0.00220994475138	0.00331491712707	0.00220994475138	0.00331491712707	0.00883977900552	0.0110497237569	0.00662983425414	0.00331491712707	0.00662983425414	0.014364640884	0.00220994475138	0.00552486187845	0.0298342541436	0.00110497237569	0.00662983425414	0.00552486187845	0.00220994475138	0.00441988950276	0.00662983425414	0.00662983425414	0.014364640884	0.00883977900552	0.00662983425414	0.00773480662983	0.0132596685083	0.00331491712707	0.00441988950276	0.00883977900552	0.014364640884	0.0110497237569	0.014364640884	0.00220994475138	0.00552486187845	0.00552486187845	0.0110497237569	0.014364640884	0.00331491712707	0.0132596685083	0.00110497237569	0.00331491712707	0.00773480662983	0.00110497237569	0.00331491712707	0.00441988950276	0.0110497237569	0.00773480662983	0.00441988950276	0.00662983425414	0.00441988950276	0.00773480662983	0.0110497237569	0.00662983425414	0.00331491712707	0.00441988950276	0.0121546961326	0.00662983425414	0.00441988950276	0.0110497237569	0.00331491712707	0.00441988950276	0.00662983425414	0.00773480662983	0.00441988950276	0.00441988950276	0.0121546961326	0.00994475138122	0.00662983425414	0.0121546961326	0.00662983425414	0.00331491712707	0.00773480662983	0.00331491712707	0.00552486187845	0.00220994475138	0.00110497237569	0.00220994475138	0.00773480662983	0.00662983425414	0.00441988950276	0.00662983425414	0.00110497237569	0.0198895027624	0.00552486187845	0.00110497237569	0.00994475138122	0.00552486187845	0.00994475138122	0.0	0.00331491712707	0.0121546961326	0.00331491712707	0.00110497237569	0.00662983425414	0.0232044198895	0.00552486187845	0.017679558011	0.00552486187845	0.00552486187845	0.00662983425414	0.00662983425414	0.00662983425414	0.00552486187845	0.00441988950276	0.00331491712707	0.00994475138122	0.00441988950276	0.00220994475138	0.00220994475138	0.0110497237569	0.00662983425414	0.00662983425414	0.00994475138122	0.00441988950276	0.00110497237569	0.00220994475138	0.00331491712707	0.00220994475138	0.00441988950276	0.00441988950276	0.00220994475138	0.00331491712707	0.00441988950276	1.0	-1.0	-1.0	-1.0	-1.0
24	0.0127551020408	0.0114795918367	0.0165816326531	0.00510204081633	0.00382653061224	0.0140306122449	0.00127551020408	0.00765306122449	0.00382653061224	0.0127551020408	0.00255102040816	0.00637755102041	0.00510204081633	0.00510204081633	0.0	0.00510204081633	0.00510204081633	0.00255102040816	0.0127551020408	0.00382653061224	0.00255102040816	0.00255102040816	0.00255102040816	0.00892857142857	0.00892857142857	0.00255102040816	0.0	0.00255102040816	0.00510204081633	0.00510204081633	0.00765306122449	0.00127551020408	0.015306122449	0.00510204081633	0.0127551020408	0.00510204081633	0.00765306122449	0.0165816326531	0.00127551020408	0.00637755102041	0.00892857142857	0.00255102040816	0.00892857142857	0.00510204081633	0.00765306122449	0.00892857142857	0.00892857142857	0.00510204081633	0.00765306122449	0.00255102040816	0.00255102040816	0.00637755102041	0.0140306122449	0.00892857142857	0.00892857142857	0.00382653061224	0.00892857142857	0.00892857142857	0.015306122449	0.00127551020408	0.00382653061224	0.0102040816327	0.00510204081633	0.0178571428571	0.00127551020408	0.015306122449	0.00892857142857	0.00637755102041	0.00510204081633	0.00510204081633	0.00892857142857	0.00255102040816	0.00255102040816	0.00510204081633	0.00382653061224	0.0127551020408	0.0191326530612	0.00510204081633	0.00510204081633	0.00637755102041	0.00255102040816	0.00765306122449	0.00637755102041	0.00892857142857	0.00382653061224	0.00382653061224	0.00255102040816	0.00382653061224	0.00765306122449	0.0191326530612	0.00637755102041	0.00127551020408	0.0102040816327	0.00637755102041	0.00765306122449	0.0102040816327	0.00510204081633	0.00127551020408	0.0127551020408	0.0165816326531	0.00637755102041	0.00637755102041	0.0	0.00382653061224	0.0102040816327	0.00510204081633	0.0102040816327	0.00765306122449	0.0127551020408	0.0114795918367	0.00127551020408	0.00127551020408	0.00637755102041	0.0	0.00637755102041	0.00382653061224	0.00510204081633	0.0127551020408	0.00765306122449	0.00382653061224	0.00637755102041	0.0127551020408	0.00510204081633	0.00892857142857	0.00127551020408	0.00892857142857	0.00382653061224	0.0	0.00127551020408	0.00127551020408	0.00765306122449	0.00510204081633	0.00637755102041	0.00510204081633	0.00255102040816	0.00255102040816	0.0127551020408	0.00510204081633	0.0178571428571	0.0102040816327	0.00382653061224	0.00255102040816	0.00255102040816	0.00382653061224	0.0114795918367	0.0114795918367	0.00382653061224	0.00510204081633	0.00765306122449	0.00255102040816	1.0	-1.0	-1.0	-1.0	-1.0
25	0.002849002849	0.011396011396	0.00712250712251	0.00569800569801	0.0042735042735	0.00854700854701	0.0042735042735	0.00712250712251	0.011396011396	0.011396011396	0.00569800569801	0.00712250712251	0.00712250712251	0.00712250712251	0.0	0.00569800569801	0.00854700854701	0.0042735042735	0.00997150997151	0.002849002849	0.00854700854701	0.00569800569801	0.0042735042735	0.00854700854701	0.00997150997151	0.0042735042735	0.0014245014245	0.0042735042735	0.00569800569801	0.00854700854701	0.00569800569801	0.002849002849	0.00712250712251	0.0	0.00854700854701	0.00997150997151	0.011396011396	0.00997150997151	0.0014245014245	0.0014245014245	0.025641025641	0.002849002849	0.00712250712251	0.00997150997151	0.0042735042735	0.014245014245	0.002849002849	0.0042735042735	0.00712250712251	0.002849002849	0.00712250712251	0.002849002849	0.0014245014245	0.0042735042735	0.00854700854701	0.0042735042735	0.00712250712251	0.00569800569801	0.00712250712251	0.0	0.002849002849	0.0128205128205	0.00712250712251	0.017094017094	0.00712250712251	0.0213675213675	0.00854700854701	0.00712250712251	0.0014245014245	0.00854700854701	0.0128205128205	0.0	0.0014245014245	0.0042735042735	0.0042735042735	0.022792022792	0.0014245014245	0.00712250712251	0.0014245014245	0.0042735042735	0.0042735042735	0.00854700854701	0.0185185185185	0.00569800569801	0.00569800569801	0.00854700854701	0.00712250712251	0.0042735042735	0.002849002849	0.00854700854701	0.0014245014245	0.00854700854701	0.0156695156695	0.00997150997151	0.011396011396	0.00997150997151	0.002849002849	0.0042735042735	0.00854700854701	0.00569800569801	0.00712250712251	0.002849002849	0.00569800569801	0.00569800569801	0.00997150997151	0.002849002849	0.00569800569801	0.0042735042735	0.00712250712251	0.00854700854701	0.0014245014245	0.0014245014245	0.0014245014245	0.00569800569801	0.00569800569801	0.00854700854701	0.002849002849	0.0156695156695	0.0	0.014245014245	0.0042735042735	0.0128205128205	0.00712250712251	0.011396011396	0.0042735042735	0.00854700854701	0.00712250712251	0.00569800569801	0.00997150997151	0.011396011396	0.00712250712251	0.00569800569801	0.00854700854701	0.0014245014245	0.0014245014245	0.0014245014245	0.00712250712251	0.00854700854701	0.014245014245	0.0042735042735	0.00854700854701	0.00569800569801	0.0042735042735	0.00854700854701	0.002849002849	0.0042735042735	0.0042735042735	0.00712250712251	0.00712250712251	0.0	1.0	-1.0	-1.0	-1.0	-1.0
26	0.00487329434698	0.0136452241715	0.00584795321637	0.00487329434698	0.00292397660819	0.00389863547758	0.00974658869396	0.0107212475634	0.00682261208577	0.00974658869396	0.00682261208577	0.0107212475634	0.00389863547758	0.0136452241715	0.00292397660819	0.00292397660819	0.0155945419103	0.00584795321637	0.0116959064327	0.00584795321637	0.00974658869396	0.00974658869396	0.00292397660819	0.0146198830409	0.00584795321637	0.00779727095517	0.00682261208577	0.00389863547758	0.000974658869396	0.00682261208577	0.00292397660819	0.00194931773879	0.00487329434698	0.0107212475634	0.00487329434698	0.00682261208577	0.0107212475634	0.0107212475634	0.00389863547758	0.000974658869396	0.0136452241715	0.0	0.00877192982456	0.00487329434698	0.00487329434698	0.00779727095517	0.00779727095517	0.0136452241715	0.00487329434698	0.00779727095517	0.00682261208577	0.00389863547758	0.00877192982456	0.00194931773879	0.00877192982456	0.0	0.00389863547758	0.00487329434698	0.0107212475634	0.00194931773879	0.00487329434698	0.00877192982456	0.00389863547758	0.0136452241715	0.00389863547758	0.0116959064327	0.00487329434698	0.00292397660819	0.000974658869396	0.00584795321637	0.00194931773879	0.00389863547758	0.00779727095517	0.00389863547758	0.00292397660819	0.00487329434698	0.0272904483431	0.0107212475634	0.00487329434698	0.00682261208577	0.00584795321637	0.0146198830409	0.0175438596491	0.00584795321637	0.00682261208577	0.00389863547758	0.0107212475634	0.00292397660819	0.00194931773879	0.00682261208577	0.00779727095517	0.00194931773879	0.00877192982456	0.0136452241715	0.00779727095517	0.00682261208577	0.00194931773879	0.00292397660819	0.00974658869396	0.00389863547758	0.0116959064327	0.00292397660819	0.00389863547758	0.00682261208577	0.00292397660819	0.00389863547758	0.00584795321637	0.00682261208577	0.0204678362573	0.00974658869396	0.00292397660819	0.00779727095517	0.00877192982456	0.00682261208577	0.00389863547758	0.00292397660819	0.00194931773879	0.00974658869396	0.00584795321637	0.0155945419103	0.0	0.0126705653021	0.00779727095517	0.00584795321637	0.00584795321637	0.00877192982456	0.00194931773879	0.00194931773879	0.00487329434698	0.00779727095517	0.00389863547758	0.00194931773879	0.00779727095517	0.00584795321637	0.00389863547758	0.00779727095517	0.0116959064327	0.00682261208577	0.00974658869396	0.0107212475634	0.000974658869396	0.00194931773879	0.00487329434698	0.00292397660819	0.00877192982456	0.0136452241715	0.00292397660819	0.00389863547758	0.00389863547758	0.00194931773879	1.0	-1.0	-1.0	-1.0	-1.0
27	0.00559701492537	0.0111940298507	0.00559701492537	0.00652985074627	0.00466417910448	0.00746268656716	0.00373134328358	0.0102611940299	0.00186567164179	0.00932835820896	0.00746268656716	0.00466417910448	0.00652985074627	0.00652985074627	0.00652985074627	0.00559701492537	0.017723880597	0.00279850746269	0.00559701492537	0.00652985074627	0.0149253731343	0.00652985074627	0.00466417910448	0.0139925373134	0.00746268656716	0.0102611940299	0.00186567164179	0.00746268656716	0.00279850746269	0.00373134328358	0.00559701492537	0.00279850746269	0.00466417910448	0.00559701492537	0.00466417910448	0.00746268656716	0.00373134328358	0.00932835820896	0.00373134328358	0.00932835820896	0.00839552238806	0.00186567164179	0.00559701492537	0.00839552238806	0.00652985074627	0.00466417910448	0.00466417910448	0.00279850746269	0.0186567164179	0.00466417910448	0.0102611940299	0.0139925373134	0.00652985074627	0.00373134328358	0.00839552238806	0.00559701492537	0.00186567164179	0.00932835820896	0.00839552238806	0.000932835820896	0.00466417910448	0.00746268656716	0.00466417910448	0.0186567164179	0.00186567164179	0.00746268656716	0.00186567164179	0.00279850746269	0.00279850746269	0.000932835820896	0.0195895522388	0.00746268656716	0.0102611940299	0.0130597014925	0.000932835820896	0.00466417910448	0.0	0.0149253731343	0.00559701492537	0.00652985074627	0.00652985074627	0.00466417910448	0.00559701492537	0.00466417910448	0.00839552238806	0.0111940298507	0.00373134328358	0.0111940298507	0.00279850746269	0.00466417910448	0.00746268656716	0.00559701492537	0.0121268656716	0.00652985074627	0.00373134328358	0.00746268656716	0.00186567164179	0.00466417910448	0.00652985074627	0.00652985074627	0.0102611940299	0.00839552238806	0.00279850746269	0.00279850746269	0.00839552238806	0.00466417910448	0.00279850746269	0.00466417910448	0.00559701492537	0.0167910447761	0.00373134328358	0.00373134328358	0.00746268656716	0.00932835820896	0.0111940298507	0.00466417910448	0.00373134328358	0.0111940298507	0.00186567164179	0.00652985074627	0.00373134328358	0.00746268656716	0.00652985074627	0.0167910447761	0.00466417910448	0.00932835820896	0.00279850746269	0.00373134328358	0.00932835820896	0.00466417910448	0.0149253731343	0.00466417910448	0.00746268656716	0.00559701492537	0.00839552238806	0.0289179104478	0.00279850746269	0.00652985074627	0.0102611940299	0.00932835820896	0.00279850746269	0.000932835820896	0.00373134328358	0.000932835820896	0.00373134328358	0.00746268656716	0.00466417910448	0.00466417910448	0.00559701492537	0.00279850746269	1.0	-1.0	-1.0	-1.0	-1.0
28	0.00724637681159	0.00828157349896	0.0144927536232	0.00931677018634	0.00207039337474	0.00931677018634	0.0103519668737	0.00517598343685	0.00414078674948	0.0113871635611	0.0124223602484	0.00414078674948	0.00414078674948	0.00414078674948	0.00828157349896	0.00414078674948	0.00828157349896	0.00517598343685	0.0103519668737	0.00517598343685	0.00517598343685	0.00931677018634	0.00414078674948	0.00828157349896	0.0165631469979	0.00621118012422	0.0113871635611	0.00310559006211	0.00828157349896	0.0103519668737	0.00310559006211	0.00310559006211	0.00828157349896	0.00310559006211	0.00414078674948	0.00621118012422	0.0134575569358	0.0134575569358	0.00414078674948	0.00310559006211	0.0207039337474	0.00414078674948	0.00931677018634	0.00517598343685	0.00103519668737	0.00621118012422	0.00828157349896	0.00724637681159	0.0103519668737	0.00310559006211	0.00621118012422	0.00724637681159	0.00724637681159	0.00931677018634	0.00517598343685	0.00103519668737	0.00931677018634	0.00517598343685	0.00931677018634	0.00103519668737	0.00621118012422	0.00828157349896	0.00931677018634	0.0144927536232	0.00517598343685	0.0155279503106	0.00517598343685	0.00517598343685	0.00414078674948	0.00621118012422	0.0113871635611	0.00414078674948	0.00621118012422	0.00414078674948	0.0	0.00414078674948	0.00621118012422	0.0103519668737	0.0124223602484	0.00931677018634	0.00310559006211	0.00931677018634	0.00517598343685	0.00517598343685	0.0113871635611	0.00621118012422	0.0144927536232	0.00414078674948	0.00310559006211	0.0	0.00724637681159	0.00517598343685	0.0144927536232	0.00828157349896	0.00517598343685	0.00931677018634	0.00310559006211	0.0	0.00310559006211	0.0134575569358	0.0103519668737	0.00310559006211	0.00207039337474	0.00414078674948	0.00931677018634	0.00414078674948	0.00310559006211	0.00828157349896	0.00621118012422	0.0134575569358	0.00414078674948	0.00103519668737	0.00414078674948	0.00414078674948	0.00103519668737	0.00103519668737	0.00621118012422	0.00828157349896	0.00414078674948	0.00207039337474	0.00724637681159	0.0113871635611	0.00724637681159	0.00931677018634	0.00621118012422	0.0113871635611	0.00621118012422	0.00207039337474	0.00414078674948	0.0103519668737	0.00310559006211	0.0103519668737	0.00724637681159	0.00724637681159	0.00310559006211	0.0	0.00414078674948	0.00517598343685	0.0113871635611	0.0207039337474	0.00103519668737	0.00310559006211	0.00621118012422	0.00517598343685	0.00103519668737	0.00517598343685	0.00828157349896	0.00207039337474	0.00724637681159	0.00310559006211	1.0	-1.0	-1.0	-1.0	-1.0
29	0.0158139534884	0.00651162790698	0.0093023255814	0.00651162790698	0.0046511627907	0.00372093023256	0.00837209302326	0.00372093023256	0.00558139534884	0.0139534883721	0.00372093023256	0.00372093023256	0.00837209302326	0.00651162790698	0.00093023255814	0.00372093023256	0.0102325581395	0.00093023255814	0.0093023255814	0.00744186046512	0.00837209302326	0.0046511627907	0.00651162790698	0.00372093023256	0.00372093023256	0.00837209302326	0.00093023255814	0.00186046511628	0.0093023255814	0.00186046511628	0.00558139534884	0.00279069767442	0.00744186046512	0.0046511627907	0.00744186046512	0.00279069767442	0.00372093023256	0.0195348837209	0.00837209302326	0.00186046511628	0.0139534883721	0.0093023255814	0.0102325581395	0.00279069767442	0.00372093023256	0.0102325581395	0.0120930232558	0.00186046511628	0.0176744186047	0.00372093023256	0.00744186046512	0.0046511627907	0.00372093023256	0.00651162790698	0.00651162790698	0.00093023255814	0.00558139534884	0.00651162790698	0.0139534883721	0.00186046511628	0.0093023255814	0.00744186046512	0.00744186046512	0.0148837209302	0.00372093023256	0.013023255814	0.00186046511628	0.00558139534884	0.00279069767442	0.00651162790698	0.00279069767442	0.00558139534884	0.0093023255814	0.00372093023256	0.0046511627907	0.00093023255814	0.0111627906977	0.0102325581395	0.00651162790698	0.00744186046512	0.00651162790698	0.00837209302326	0.0148837209302	0.00279069767442	0.0102325581395	0.0111627906977	0.0102325581395	0.0046511627907	0.00186046511628	0.00372093023256	0.00837209302326	0.00186046511628	0.0111627906977	0.00837209302326	0.00744186046512	0.0148837209302	0.00186046511628	0.00093023255814	0.0046511627907	0.00744186046512	0.00651162790698	0.0102325581395	0.00372093023256	0.00186046511628	0.0046511627907	0.00744186046512	0.00558139534884	0.00279069767442	0.00744186046512	0.0111627906977	0.0046511627907	0.00744186046512	0.0111627906977	0.00372093023256	0.0102325581395	0.00279069767442	0.00093023255814	0.0120930232558	0.0046511627907	0.0148837209302	0.00372093023256	0.0139534883721	0.00372093023256	0.0102325581395	0.00186046511628	0.0120930232558	0.00093023255814	0.0	0.0093023255814	0.00837209302326	0.0139534883721	0.00744186046512	0.0093023255814	0.0046511627907	0.0046511627907	0.0297674418605	0.0046511627907	0.00279069767442	0.00744186046512	0.0120930232558	0.00279069767442	0.00186046511628	0.00651162790698	0.00372093023256	0.00093023255814	0.00837209302326	0.00186046511628	0.00558139534884	0.0046511627907	0.00279069767442	1.0	-1.0	-1.0	-1.0	-1.0
30	0.00630630630631	0.0036036036036	0.0045045045045	0.00720720720721	0.0045045045045	0.0045045045045	0.00810810810811	0.0045045045045	0.00900900900901	0.018018018018	0.0027027027027	0.00630630630631	0.0036036036036	0.0027027027027	0.00630630630631	0.0036036036036	0.0135135135135	0.00540540540541	0.00900900900901	0.00720720720721	0.00540540540541	0.00720720720721	0.000900900900901	0.0117117117117	0.00810810810811	0.0171171171171	0.0045045045045	0.0036036036036	0.0045045045045	0.0027027027027	0.0018018018018	0.0045045045045	0.0036036036036	0.00540540540541	0.00630630630631	0.0045045045045	0.00990990990991	0.0225225225225	0.000900900900901	0.0036036036036	0.0	0.0117117117117	0.0027027027027	0.0036036036036	0.00540540540541	0.00810810810811	0.00810810810811	0.00540540540541	0.00900900900901	0.00630630630631	0.0117117117117	0.0045045045045	0.00540540540541	0.00630630630631	0.00720720720721	0.0018018018018	0.0018018018018	0.0027027027027	0.0171171171171	0.0018018018018	0.0018018018018	0.00540540540541	0.00630630630631	0.00990990990991	0.0018018018018	0.0171171171171	0.00540540540541	0.0018018018018	0.00540540540541	0.0045045045045	0.00990990990991	0.0036036036036	0.00720720720721	0.00810810810811	0.0045045045045	0.0108108108108	0.00900900900901	0.00540540540541	0.00720720720721	0.0171171171171	0.00540540540541	0.0144144144144	0.00720720720721	0.0117117117117	0.0027027027027	0.00630630630631	0.000900900900901	0.00630630630631	0.0018018018018	0.00900900900901	0.0045045045045	0.0045045045045	0.0144144144144	0.0108108108108	0.0036036036036	0.00810810810811	0.000900900900901	0.0027027027027	0.00630630630631	0.00810810810811	0.0036036036036	0.00540540540541	0.00900900900901	0.00720720720721	0.00990990990991	0.00810810810811	0.00900900900901	0.00630630630631	0.0036036036036	0.0108108108108	0.0027027027027	0.00540540540541	0.00990990990991	0.0018018018018	0.0018018018018	0.0018018018018	0.000900900900901	0.0117117117117	0.0036036036036	0.0126126126126	0.00540540540541	0.018018018018	0.00720720720721	0.00540540540541	0.00720720720721	0.00900900900901	0.0036036036036	0.0018018018018	0.00630630630631	0.00720720720721	0.00810810810811	0.0036036036036	0.00810810810811	0.0027027027027	0.0036036036036	0.0225225225225	0.0	0.0153153153153	0.00720720720721	0.0153153153153	0.0108108108108	0.0045045045045	0.00810810810811	0.0027027027027	0.0117117117117	0.00900900900901	0.0036036036036	0.0045045045045	0.0045045045045	0.00540540540541	1.0	-1.0	-1.0	-1.0	-1.0
31	0.00447928331467	0.0111982082867	0.006718924972	0.00447928331467	0.00111982082867	0.006718924972	0.003359462486	0.00447928331467	0.00111982082867	0.01679731243	0.00447928331467	0.006718924972	0.00559910414334	0.003359462486	0.003359462486	0.00223964165733	0.013437849944	0.00559910414334	0.010078387458	0.00783874580067	0.00895856662934	0.00895856662934	0.00447928331467	0.0179171332587	0.0111982082867	0.00559910414334	0.006718924972	0.003359462486	0.006718924972	0.003359462486	0.00111982082867	0.003359462486	0.00111982082867	0.00447928331467	0.010078387458	0.00559910414334	0.0123180291153	0.0145576707727	0.00223964165733	0.003359462486	0.0223964165733	0.00111982082867	0.006718924972	0.003359462486	0.00447928331467	0.010078387458	0.0156774916013	0.00783874580067	0.0123180291153	0.003359462486	0.0111982082867	0.00895856662934	0.006718924972	0.010078387458	0.00895856662934	0.00223964165733	0.006718924972	0.003359462486	0.0123180291153	0.003359462486	0.010078387458	0.003359462486	0.00447928331467	0.0156774916013	0.00447928331467	0.010078387458	0.00447928331467	0.00111982082867	0.00223964165733	0.00559910414334	0.00559910414334	0.003359462486	0.00895856662934	0.006718924972	0.00223964165733	0.0111982082867	0.03359462486	0.006718924972	0.0123180291153	0.0111982082867	0.00223964165733	0.00783874580067	0.006718924972	0.006718924972	0.0123180291153	0.00559910414334	0.00895856662934	0.003359462486	0.003359462486	0.003359462486	0.00559910414334	0.00111982082867	0.00895856662934	0.00559910414334	0.010078387458	0.006718924972	0.00223964165733	0.00111982082867	0.006718924972	0.00559910414334	0.010078387458	0.003359462486	0.003359462486	0.003359462486	0.00895856662934	0.006718924972	0.003359462486	0.003359462486	0.0257558790594	0.0123180291153	0.00223964165733	0.003359462486	0.00559910414334	0.00783874580067	0.006718924972	0.01679731243	0.003359462486	0.010078387458	0.00447928331467	0.00111982082867	0.003359462486	0.00895856662934	0.006718924972	0.00559910414334	0.00783874580067	0.0123180291153	0.00447928331467	0.00223964165733	0.00223964165733	0.00559910414334	0.00223964165733	0.00223964165733	0.006718924972	0.00223964165733	0.00223964165733	0.0	0.00447928331467	0.0123180291153	0.010078387458	0.0156774916013	0.00447928331467	0.00223964165733	0.00447928331467	0.003359462486	0.00895856662934	0.00559910414334	0.00447928331467	0.003359462486	0.00223964165733	0.003359462486	1.0	-1.0	-1.0	-1.0	-1.0
32	0.00273224043716	0.0068306010929	0.00409836065574	0.00273224043716	0.00409836065574	0.00546448087432	0.00273224043716	0.0122950819672	0.00956284153005	0.00956284153005	0.00409836065574	0.00409836065574	0.00273224043716	0.0068306010929	0.00409836065574	0.00409836065574	0.0232240437158	0.00409836065574	0.0109289617486	0.00409836065574	0.00546448087432	0.00409836065574	0.00136612021858	0.00409836065574	0.00546448087432	0.0068306010929	0.00546448087432	0.00136612021858	0.00409836065574	0.00409836065574	0.0	0.00819672131148	0.00546448087432	0.00409836065574	0.0136612021858	0.00819672131148	0.0136612021858	0.016393442623	0.00409836065574	0.00273224043716	0.0396174863388	0.0068306010929	0.00819672131148	0.00409836065574	0.0068306010929	0.0109289617486	0.00409836065574	0.00136612021858	0.00409836065574	0.00546448087432	0.0068306010929	0.0109289617486	0.00409836065574	0.00956284153005	0.00409836065574	0.00273224043716	0.00273224043716	0.0068306010929	0.0109289617486	0.00136612021858	0.00409836065574	0.0068306010929	0.00819672131148	0.0218579234973	0.0	0.0204918032787	0.00273224043716	0.00136612021858	0.00819672131148	0.0068306010929	0.0122950819672	0.0068306010929	0.00409836065574	0.00409836065574	0.00409836065574	0.00956284153005	0.0122950819672	0.00136612021858	0.00136612021858	0.00819672131148	0.00136612021858	0.00819672131148	0.0109289617486	0.00956284153005	0.00956284153005	0.00136612021858	0.00409836065574	0.00409836065574	0.00273224043716	0.00546448087432	0.00409836065574	0.00273224043716	0.00956284153005	0.0122950819672	0.00546448087432	0.00546448087432	0.00409836065574	0.00136612021858	0.00409836065574	0.00273224043716	0.0068306010929	0.00409836065574	0.0068306010929	0.00273224043716	0.0068306010929	0.00409836065574	0.0068306010929	0.0068306010929	0.00819672131148	0.0109289617486	0.00409836065574	0.00136612021858	0.0122950819672	0.00273224043716	0.00546448087432	0.0068306010929	0.00546448087432	0.00546448087432	0.0068306010929	0.0191256830601	0.0068306010929	0.0122950819672	0.00819672131148	0.00956284153005	0.00819672131148	0.0109289617486	0.00273224043716	0.00273224043716	0.00409836065574	0.0109289617486	0.00409836065574	0.0	0.00819672131148	0.00273224043716	0.00273224043716	0.0232240437158	0.00819672131148	0.0122950819672	0.0068306010929	0.00409836065574	0.00273224043716	0.0150273224044	0.00136612021858	0.00956284153005	0.0	0.0109289617486	0.00956284153005	0.00819672131148	0.0068306010929	0.0	1.0	-1.0	-1.0	-1.0	-1.0
