ID	CL1	CL2	CL3	CL4	CL5	CL6	CL7	CL8	CL9	CL10	CL11	CL12	CL13	CL14	CL15	CL16	CL17	CL18	CL19	CL20	CL21	CL22	CL23	CL24	CL25	CL26	CL27	CL28	CL29	CL30	CL31	CL32	CL33	CL34	CL35	CL36	CL37	CL38	CL39	CL40	CL41	CL42	CL43	CL44	CL45	CL46	CL47	CL48	CL49	CL50	CL51	CL52	CL53	CL54	CL55	CL56	CL57	CL58	CL59	CL60	CL61	CL62	CL63	CL64	CL65	CL66	CL67	CL68	CL69	CL70	CL71	CL72	CL73	CL74	CL75	CL76	CL77	CL78	CL79	CL80	CL81	CL82	CL83	CL84	CL85	CL86	CL87	CL88	CL89	CL90	CL91	CL92	CL93	CL94	CL95	CL96	CL97	CL98	CL99	CL100	CL101	CL102	CL103	CL104	CL105	CL106	CL107	CL108	CL109	CL110	CL111	CL112	CL113	CL114	CL115	CL116	CL117	CL118	CL119	CL120	CL121	CL122	CL123	CL124	CL125	CL126	CL127	CL128	CL129	CL130	CL131	CL132	CL133	CL134	CL135	CL136	CL137	CL138	CL139	CL140	CL141	CL142	CL143	CL144	CL145	CL146	CL147	CL148	CL149	CL150	OUT:1
225	0.0106075216972	0.00289296046287	0.00578592092575	0.00675024108004	0.00675024108004	0.00867888138862	0.00385728061716	0.00482160077146	0.00482160077146	0.00771456123433	0.00867888138862	0.016393442623	0.00385728061716	0.00192864030858	0.00964320154291	0.00192864030858	0.00385728061716	0.0125361620058	0.00289296046287	0.00192864030858	0.00289296046287	0.0106075216972	0.00771456123433	0.00482160077146	0.00482160077146	0.00675024108004	0.00675024108004	0.00964320154291	0.00385728061716	0.00385728061716	0.00289296046287	0.00867888138862	0.00482160077146	0.0106075216972	0.00867888138862	0.00867888138862	0.00964320154291	0.0154291224687	0.00771456123433	0.0106075216972	0.00289296046287	0.00289296046287	0.00385728061716	0.0125361620058	0.00771456123433	0.00578592092575	0.00578592092575	0.00385728061716	0.0115718418515	0.0135004821601	0.00964320154291	0.0106075216972	0.00578592092575	0.00675024108004	0.00289296046287	0.00385728061716	0.00964320154291	0.00675024108004	0.00675024108004	0.00578592092575	0.00482160077146	0.0106075216972	0.00867888138862	0.00578592092575	0.00578592092575	0.00964320154291	0.00964320154291	0.00675024108004	0.00867888138862	0.00771456123433	0.00771456123433	0.00867888138862	0.00482160077146	0.0144648023144	0.00771456123433	0.00192864030858	0.00964320154291	0.00289296046287	0.00867888138862	0.016393442623	0.00289296046287	0.0144648023144	0.00771456123433	0.00675024108004	0.0115718418515	0.00675024108004	0.00578592092575	0.0106075216972	0.0115718418515	0.00385728061716	0.00482160077146	0.00771456123433	0.00289296046287	0.00578592092575	0.00771456123433	0.00385728061716	0.00482160077146	0.00385728061716	0.00578592092575	0.00771456123433	0.00578592092575	0.00192864030858	0.00675024108004	0.00771456123433	0.00771456123433	0.00482160077146	0.00771456123433	0.00867888138862	0.00675024108004	0.000964320154291	0.00482160077146	0.0	0.00867888138862	0.00578592092575	0.00385728061716	0.0135004821601	0.00482160077146	0.00675024108004	0.00867888138862	0.00675024108004	0.00482160077146	0.00578592092575	0.000964320154291	0.00192864030858	0.00675024108004	0.00385728061716	0.0135004821601	0.00289296046287	0.00482160077146	0.0106075216972	0.00771456123433	0.00385728061716	0.00289296046287	0.0106075216972	0.00771456123433	0.00385728061716	0.00578592092575	0.00578592092575	0.00482160077146	0.00192864030858	0.000964320154291	0.00675024108004	0.00289296046287	0.00482160077146	0.00964320154291	0.0	0.00964320154291	0.0106075216972	0.00482160077146	0.00385728061716	1.0
226	0.00737100737101	0.00573300573301	0.00819000819001	0.00737100737101	0.00819000819001	0.004914004914	0.003276003276	0.003276003276	0.00900900900901	0.002457002457	0.004095004095	0.019656019656	0.00819000819001	0.00573300573301	0.00819000819001	0.00982800982801	0.00982800982801	0.00900900900901	0.00573300573301	0.003276003276	0.00573300573301	0.013104013104	0.003276003276	0.004914004914	0.010647010647	0.00573300573301	0.00573300573301	0.004914004914	0.004095004095	0.004095004095	0.00655200655201	0.00573300573301	0.00655200655201	0.004095004095	0.00982800982801	0.00819000819001	0.013923013923	0.004095004095	0.002457002457	0.004914004914	0.004095004095	0.002457002457	0.00573300573301	0.010647010647	0.00655200655201	0.004914004914	0.00655200655201	0.00737100737101	0.00573300573301	0.004914004914	0.00982800982801	0.00737100737101	0.00655200655201	0.00900900900901	0.004914004914	0.00737100737101	0.00819000819001	0.004914004914	0.020475020475	0.012285012285	0.003276003276	0.00982800982801	0.00737100737101	0.004914004914	0.002457002457	0.00982800982801	0.011466011466	0.001638001638	0.000819000819001	0.00737100737101	0.004914004914	0.001638001638	0.004095004095	0.012285012285	0.011466011466	0.000819000819001	0.00655200655201	0.00655200655201	0.00982800982801	0.010647010647	0.004095004095	0.013923013923	0.00819000819001	0.004914004914	0.00573300573301	0.010647010647	0.003276003276	0.010647010647	0.00819000819001	0.00573300573301	0.00737100737101	0.00655200655201	0.002457002457	0.004914004914	0.003276003276	0.013923013923	0.003276003276	0.004914004914	0.010647010647	0.00900900900901	0.004914004914	0.000819000819001	0.003276003276	0.004914004914	0.004914004914	0.010647010647	0.00737100737101	0.004914004914	0.00819000819001	0.001638001638	0.003276003276	0.004914004914	0.004095004095	0.004914004914	0.004095004095	0.013104013104	0.00573300573301	0.004095004095	0.00737100737101	0.004914004914	0.004095004095	0.002457002457	0.00737100737101	0.004914004914	0.00982800982801	0.00900900900901	0.00819000819001	0.003276003276	0.00900900900901	0.012285012285	0.003276003276	0.00737100737101	0.000819000819001	0.00655200655201	0.013923013923	0.00900900900901	0.00573300573301	0.001638001638	0.00655200655201	0.004914004914	0.001638001638	0.00737100737101	0.004914004914	0.004914004914	0.012285012285	0.00573300573301	0.012285012285	0.00819000819001	0.010647010647	0.002457002457	1.0
227	0.0110450297366	0.00424808836024	0.00594732370433	0.016992353441	0.00764655904843	0.00424808836024	0.00934579439252	0.00509770603229	0.00424808836024	0.00934579439252	0.00509770603229	0.0127442650807	0.00254885301614	0.00679694137638	0.00679694137638	0.00509770603229	0.00339847068819	0.0135938827528	0.00764655904843	0.00679694137638	0.0016992353441	0.00934579439252	0.00679694137638	0.00594732370433	0.00764655904843	0.00424808836024	0.00679694137638	0.00764655904843	0.00509770603229	0.00764655904843	0.00594732370433	0.00594732370433	0.00764655904843	0.00424808836024	0.00509770603229	0.00679694137638	0.00594732370433	0.0152931180969	0.00679694137638	0.00509770603229	0.00594732370433	0.00424808836024	0.00764655904843	0.00934579439252	0.00254885301614	0.00764655904843	0.00424808836024	0.00849617672048	0.0135938827528	0.0127442650807	0.00934579439252	0.00424808836024	0.0135938827528	0.00339847068819	0.00254885301614	0.0	0.00254885301614	0.0016992353441	0.0118946474087	0.00509770603229	0.00764655904843	0.0101954120646	0.00339847068819	0.00764655904843	0.00339847068819	0.00764655904843	0.0152931180969	0.0016992353441	0.00594732370433	0.0101954120646	0.00424808836024	0.00339847068819	0.00764655904843	0.00934579439252	0.00424808836024	0.00594732370433	0.00849617672048	0.00934579439252	0.00934579439252	0.0016992353441	0.00849617672048	0.0144435004248	0.00254885301614	0.00254885301614	0.00424808836024	0.0101954120646	0.00254885301614	0.00339847068819	0.0127442650807	0.00424808836024	0.00764655904843	0.00509770603229	0.000849617672048	0.00424808836024	0.00594732370433	0.00764655904843	0.00254885301614	0.00594732370433	0.00849617672048	0.00509770603229	0.00509770603229	0.0118946474087	0.00339847068819	0.00934579439252	0.00679694137638	0.00679694137638	0.00934579439252	0.00934579439252	0.00509770603229	0.00679694137638	0.00594732370433	0.00594732370433	0.0127442650807	0.00424808836024	0.00509770603229	0.0144435004248	0.0118946474087	0.00509770603229	0.0144435004248	0.00679694137638	0.00509770603229	0.00509770603229	0.00339847068819	0.00849617672048	0.00424808836024	0.0101954120646	0.00594732370433	0.00509770603229	0.00594732370433	0.0110450297366	0.00339847068819	0.0016992353441	0.00339847068819	0.0135938827528	0.00424808836024	0.00509770603229	0.00509770603229	0.00594732370433	0.00339847068819	0.00424808836024	0.000849617672048	0.00934579439252	0.00934579439252	0.00339847068819	0.00254885301614	0.00339847068819	0.00934579439252	0.00934579439252	0.00594732370433	0.00424808836024	1.0
228	0.0113122171946	0.00226244343891	0.0079185520362	0.012443438914	0.00678733031674	0.00339366515837	0.00678733031674	0.00678733031674	0.0079185520362	0.00339366515837	0.00452488687783	0.0079185520362	0.00678733031674	0.00226244343891	0.0135746606335	0.00452488687783	0.00339366515837	0.0135746606335	0.00226244343891	0.00339366515837	0.0079185520362	0.00678733031674	0.00678733031674	0.00226244343891	0.00678733031674	0.00339366515837	0.00565610859729	0.012443438914	0.00904977375566	0.00904977375566	0.0079185520362	0.012443438914	0.00452488687783	0.00339366515837	0.0079185520362	0.00452488687783	0.0101809954751	0.00565610859729	0.00904977375566	0.00565610859729	0.00452488687783	0.00678733031674	0.00678733031674	0.012443438914	0.00339366515837	0.0101809954751	0.00226244343891	0.00565610859729	0.0079185520362	0.0101809954751	0.0135746606335	0.0113122171946	0.00565610859729	0.00452488687783	0.00339366515837	0.00226244343891	0.00678733031674	0.00565610859729	0.00565610859729	0.00565610859729	0.00452488687783	0.0101809954751	0.00565610859729	0.0101809954751	0.00565610859729	0.00904977375566	0.012443438914	0.00678733031674	0.00904977375566	0.00339366515837	0.0113122171946	0.00113122171946	0.00678733031674	0.00678733031674	0.00452488687783	0.00678733031674	0.00452488687783	0.00565610859729	0.00339366515837	0.00452488687783	0.0113122171946	0.0147058823529	0.00339366515837	0.00452488687783	0.00339366515837	0.00678733031674	0.0135746606335	0.0079185520362	0.0113122171946	0.00452488687783	0.00904977375566	0.00226244343891	0.00113122171946	0.00452488687783	0.00452488687783	0.00452488687783	0.00113122171946	0.0079185520362	0.0079185520362	0.00678733031674	0.00226244343891	0.00226244343891	0.00113122171946	0.00904977375566	0.00565610859729	0.00452488687783	0.0079185520362	0.0113122171946	0.00339366515837	0.00226244343891	0.0135746606335	0.00452488687783	0.0101809954751	0.00678733031674	0.012443438914	0.0079185520362	0.00904977375566	0.00452488687783	0.0135746606335	0.00452488687783	0.00226244343891	0.00452488687783	0.00904977375566	0.0079185520362	0.0101809954751	0.00113122171946	0.012443438914	0.00339366515837	0.00452488687783	0.0079185520362	0.00339366515837	0.00565610859729	0.00452488687783	0.012443438914	0.00904977375566	0.00678733031674	0.00565610859729	0.00452488687783	0.00565610859729	0.0	0.00113122171946	0.00226244343891	0.00904977375566	0.00678733031674	0.00904977375566	0.00678733031674	0.0147058823529	0.00565610859729	0.012443438914	0.00339366515837	1.0
229	0.00963081861958	0.00321027287319	0.0144462279294	0.00882825040128	0.00401284109149	0.00481540930979	0.00481540930979	0.00481540930979	0.00722311396469	0.00401284109149	0.00401284109149	0.0104333868379	0.00882825040128	0.0024077046549	0.00481540930979	0.00642054574639	0.00321027287319	0.00802568218299	0.00882825040128	0.00401284109149	0.00481540930979	0.00481540930979	0.00401284109149	0.00321027287319	0.0024077046549	0.00321027287319	0.00642054574639	0.00722311396469	0.00561797752809	0.00401284109149	0.00481540930979	0.00401284109149	0.00882825040128	0.00561797752809	0.00401284109149	0.00722311396469	0.00802568218299	0.0176565008026	0.00642054574639	0.00882825040128	0.00561797752809	0.00321027287319	0.00561797752809	0.00963081861958	0.0	0.0104333868379	0.00561797752809	0.00561797752809	0.00561797752809	0.00802568218299	0.00802568218299	0.00722311396469	0.00722311396469	0.00561797752809	0.00401284109149	0.00802568218299	0.00642054574639	0.0104333868379	0.00802568218299	0.0136436597111	0.00561797752809	0.00802568218299	0.00321027287319	0.00722311396469	0.00481540930979	0.00642054574639	0.00481540930979	0.0024077046549	0.00882825040128	0.0024077046549	0.00642054574639	0.00802568218299	0.00642054574639	0.0152487961477	0.00722311396469	0.00722311396469	0.0024077046549	0.00642054574639	0.00882825040128	0.00882825040128	0.00481540930979	0.0128410914928	0.00802568218299	0.00561797752809	0.00802568218299	0.0112359550562	0.00561797752809	0.00802568218299	0.00481540930979	0.00882825040128	0.00321027287319	0.00722311396469	0.0024077046549	0.00401284109149	0.00722311396469	0.0104333868379	0.00561797752809	0.00642054574639	0.0104333868379	0.00561797752809	0.000802568218299	0.00481540930979	0.00481540930979	0.00481540930979	0.00882825040128	0.00802568218299	0.00882825040128	0.00481540930979	0.00882825040128	0.0024077046549	0.0104333868379	0.00802568218299	0.016051364366	0.00321027287319	0.00722311396469	0.0144462279294	0.00963081861958	0.0016051364366	0.0104333868379	0.00882825040128	0.00882825040128	0.0024077046549	0.00561797752809	0.00561797752809	0.00481540930979	0.0016051364366	0.00963081861958	0.00481540930979	0.0120385232745	0.00963081861958	0.00401284109149	0.00722311396469	0.00561797752809	0.00722311396469	0.0112359550562	0.00561797752809	0.00561797752809	0.00481540930979	0.00561797752809	0.0016051364366	0.00481540930979	0.00561797752809	0.00802568218299	0.00321027287319	0.0184590690209	0.00561797752809	0.0136436597111	0.00481540930979	0.00401284109149	0.00401284109149	1.0
230	0.00568643379366	0.00406173842405	0.0129975629569	0.0113728675873	0.00406173842405	0.00649878147847	0.00406173842405	0.00406173842405	0.0129975629569	0.0089358245329	0.00324939073924	0.00649878147847	0.00649878147847	0.00487408610885	0.00406173842405	0.00649878147847	0.00568643379366	0.00731112916328	0.000812347684809	0.00243704305443	0.00649878147847	0.0113728675873	0.00649878147847	0.00324939073924	0.00487408610885	0.00162469536962	0.00731112916328	0.00731112916328	0.00162469536962	0.00731112916328	0.00731112916328	0.00731112916328	0.00568643379366	0.00568643379366	0.0105605199025	0.00162469536962	0.0113728675873	0.00324939073924	0.00487408610885	0.00812347684809	0.00568643379366	0.00731112916328	0.0089358245329	0.0138099106418	0.0138099106418	0.00649878147847	0.00649878147847	0.00406173842405	0.00568643379366	0.00649878147847	0.0203086921202	0.00406173842405	0.00649878147847	0.00731112916328	0.00568643379366	0.00324939073924	0.00812347684809	0.00406173842405	0.0113728675873	0.00487408610885	0.00649878147847	0.0113728675873	0.00324939073924	0.00974817221771	0.00568643379366	0.0105605199025	0.00974817221771	0.00324939073924	0.00324939073924	0.00406173842405	0.00649878147847	0.000812347684809	0.00487408610885	0.00812347684809	0.00487408610885	0.00324939073924	0.00568643379366	0.00487408610885	0.00649878147847	0.00487408610885	0.00487408610885	0.0089358245329	0.0105605199025	0.00324939073924	0.00243704305443	0.00731112916328	0.00731112916328	0.00649878147847	0.00731112916328	0.00812347684809	0.0121852152721	0.00568643379366	0.00406173842405	0.00324939073924	0.00568643379366	0.00974817221771	0.00487408610885	0.00731112916328	0.0089358245329	0.00487408610885	0.00974817221771	0.00243704305443	0.00324939073924	0.00568643379366	0.0089358245329	0.0105605199025	0.0089358245329	0.0089358245329	0.00324939073924	0.00487408610885	0.0089358245329	0.0089358245329	0.00731112916328	0.00649878147847	0.0105605199025	0.0105605199025	0.00487408610885	0.00406173842405	0.0089358245329	0.00649878147847	0.00406173842405	0.00487408610885	0.00487408610885	0.00649878147847	0.00568643379366	0.00324939073924	0.00731112916328	0.00568643379366	0.00568643379366	0.0121852152721	0.00162469536962	0.00649878147847	0.00649878147847	0.00487408610885	0.0203086921202	0.00649878147847	0.00568643379366	0.0105605199025	0.00487408610885	0.00568643379366	0.0	0.00406173842405	0.0129975629569	0.00487408610885	0.0138099106418	0.00243704305443	0.0089358245329	0.0113728675873	0.00731112916328	0.00568643379366	1.0
231	0.00707547169811	0.00550314465409	0.00471698113208	0.00707547169811	0.00786163522013	0.00550314465409	0.00550314465409	0.00393081761006	0.00471698113208	0.00786163522013	0.00471698113208	0.0117924528302	0.00786163522013	0.00157232704403	0.00786163522013	0.00707547169811	0.00550314465409	0.00943396226415	0.00471698113208	0.00864779874214	0.0102201257862	0.00707547169811	0.00471698113208	0.00314465408805	0.00864779874214	0.000786163522013	0.00864779874214	0.00550314465409	0.00471698113208	0.00550314465409	0.00707547169811	0.00314465408805	0.00471698113208	0.00471698113208	0.00471698113208	0.00393081761006	0.00864779874214	0.0306603773585	0.00314465408805	0.00550314465409	0.0062893081761	0.0062893081761	0.00864779874214	0.0117924528302	0.0172955974843	0.00786163522013	0.00864779874214	0.0062893081761	0.00943396226415	0.00786163522013	0.0133647798742	0.00471698113208	0.0117924528302	0.00314465408805	0.00393081761006	0.00235849056604	0.00707547169811	0.00786163522013	0.0172955974843	0.0062893081761	0.00707547169811	0.00550314465409	0.00471698113208	0.00786163522013	0.00550314465409	0.0133647798742	0.00707547169811	0.00550314465409	0.0062893081761	0.00393081761006	0.00550314465409	0.00550314465409	0.00471698113208	0.0110062893082	0.00393081761006	0.00314465408805	0.00393081761006	0.00471698113208	0.0062893081761	0.00864779874214	0.00235849056604	0.00864779874214	0.00943396226415	0.00393081761006	0.00314465408805	0.00393081761006	0.00471698113208	0.00786163522013	0.0125786163522	0.00864779874214	0.00864779874214	0.00943396226415	0.00235849056604	0.000786163522013	0.00786163522013	0.00786163522013	0.00393081761006	0.0062893081761	0.00786163522013	0.000786163522013	0.00786163522013	0.00157232704403	0.00393081761006	0.00550314465409	0.0125786163522	0.00943396226415	0.00550314465409	0.00550314465409	0.00550314465409	0.00314465408805	0.0062893081761	0.00471698113208	0.00864779874214	0.00314465408805	0.00550314465409	0.0102201257862	0.0062893081761	0.0062893081761	0.0102201257862	0.0110062893082	0.00707547169811	0.0062893081761	0.00235849056604	0.00393081761006	0.0062893081761	0.00235849056604	0.00393081761006	0.00707547169811	0.00550314465409	0.0157232704403	0.00393081761006	0.0062893081761	0.0062893081761	0.0102201257862	0.0102201257862	0.00235849056604	0.00471698113208	0.00314465408805	0.00707547169811	0.0102201257862	0.00550314465409	0.00235849056604	0.00707547169811	0.000786163522013	0.0117924528302	0.00314465408805	0.00864779874214	0.0110062893082	0.00864779874214	0.00550314465409	1.0
232	0.00993883792049	0.00152905198777	0.00611620795107	0.0114678899083	0.00382262996942	0.00764525993884	0.00764525993884	0.00611620795107	0.00535168195719	0.00764525993884	0.00764525993884	0.00993883792049	0.00611620795107	0.00152905198777	0.0114678899083	0.00535168195719	0.00305810397554	0.00305810397554	0.00535168195719	0.0045871559633	0.00764525993884	0.00840978593272	0.00611620795107	0.00152905198777	0.00840978593272	0.00382262996942	0.00382262996942	0.00611620795107	0.00305810397554	0.00229357798165	0.00611620795107	0.00229357798165	0.00305810397554	0.00688073394495	0.00611620795107	0.00611620795107	0.0114678899083	0.00535168195719	0.00611620795107	0.00535168195719	0.00993883792049	0.00993883792049	0.00764525993884	0.0114678899083	0.00382262996942	0.00993883792049	0.00688073394495	0.00764525993884	0.00688073394495	0.00382262996942	0.0152905198777	0.00840978593272	0.00917431192661	0.00382262996942	0.00152905198777	0.0045871559633	0.00688073394495	0.00382262996942	0.0145259938838	0.0045871559633	0.00917431192661	0.0137614678899	0.0045871559633	0.00535168195719	0.00305810397554	0.00993883792049	0.00993883792049	0.00152905198777	0.00535168195719	0.0045871559633	0.00382262996942	0.0	0.00764525993884	0.012996941896	0.000764525993884	0.00611620795107	0.00993883792049	0.00840978593272	0.00535168195719	0.00764525993884	0.00305810397554	0.0107033639144	0.00764525993884	0.00382262996942	0.00993883792049	0.00840978593272	0.00764525993884	0.0137614678899	0.00764525993884	0.00611620795107	0.00688073394495	0.00840978593272	0.00305810397554	0.00152905198777	0.00917431192661	0.0107033639144	0.00535168195719	0.0122324159021	0.0145259938838	0.00382262996942	0.00688073394495	0.00382262996942	0.00764525993884	0.00764525993884	0.00917431192661	0.0107033639144	0.00917431192661	0.0045871559633	0.00993883792049	0.00535168195719	0.00611620795107	0.0045871559633	0.00382262996942	0.00611620795107	0.00305810397554	0.0206422018349	0.00382262996942	0.00305810397554	0.00840978593272	0.0107033639144	0.00305810397554	0.00305810397554	0.00382262996942	0.0045871559633	0.00688073394495	0.000764525993884	0.00611620795107	0.00305810397554	0.00688073394495	0.00993883792049	0.0045871559633	0.00382262996942	0.00305810397554	0.00993883792049	0.0114678899083	0.00611620795107	0.00611620795107	0.00535168195719	0.00611620795107	0.000764525993884	0.00229357798165	0.0045871559633	0.0114678899083	0.00229357798165	0.0152905198777	0.0045871559633	0.00917431192661	0.0122324159021	0.0122324159021	0.0045871559633	1.0
233	0.0091407678245	0.0054844606947	0.0109689213894	0.0073126142596	0.0036563071298	0.0100548446069	0.00822669104205	0.00457038391225	0.00822669104205	0.0100548446069	0.0054844606947	0.0073126142596	0.0073126142596	0.00274223034735	0.0073126142596	0.0091407678245	0.0018281535649	0.00822669104205	0.00457038391225	0.0054844606947	0.0091407678245	0.0127970749543	0.00274223034735	0.00274223034735	0.0036563071298	0.0018281535649	0.0109689213894	0.00822669104205	0.0073126142596	0.00457038391225	0.0073126142596	0.00639853747715	0.00091407678245	0.00822669104205	0.0109689213894	0.0073126142596	0.0091407678245	0.0018281535649	0.00639853747715	0.0073126142596	0.00274223034735	0.0100548446069	0.00639853747715	0.0155393053016	0.0109689213894	0.00639853747715	0.00091407678245	0.0018281535649	0.0036563071298	0.0054844606947	0.0100548446069	0.0091407678245	0.00822669104205	0.0	0.0018281535649	0.00457038391225	0.0100548446069	0.0036563071298	0.00274223034735	0.0054844606947	0.00822669104205	0.0146252285192	0.0073126142596	0.0100548446069	0.00274223034735	0.00639853747715	0.00822669104205	0.0036563071298	0.0036563071298	0.00274223034735	0.0073126142596	0.00274223034735	0.00274223034735	0.018281535649	0.00639853747715	0.00457038391225	0.00822669104205	0.0054844606947	0.0146252285192	0.00274223034735	0.0073126142596	0.00639853747715	0.0091407678245	0.0054844606947	0.0036563071298	0.00639853747715	0.00457038391225	0.0036563071298	0.0109689213894	0.0054844606947	0.00457038391225	0.00639853747715	0.00639853747715	0.0073126142596	0.00822669104205	0.0109689213894	0.00457038391225	0.0073126142596	0.0127970749543	0.0100548446069	0.0036563071298	0.0018281535649	0.00274223034735	0.00457038391225	0.00457038391225	0.0100548446069	0.0036563071298	0.00639853747715	0.0073126142596	0.00822669104205	0.0036563071298	0.00822669104205	0.0127970749543	0.0036563071298	0.00639853747715	0.00822669104205	0.0118829981718	0.00639853747715	0.00639853747715	0.0036563071298	0.00091407678245	0.0054844606947	0.00274223034735	0.0091407678245	0.0118829981718	0.0137111517367	0.0118829981718	0.00457038391225	0.0073126142596	0.00822669104205	0.0036563071298	0.00274223034735	0.00457038391225	0.00457038391225	0.0100548446069	0.0100548446069	0.0073126142596	0.0073126142596	0.00091407678245	0.0118829981718	0.0	0.0054844606947	0.0073126142596	0.00457038391225	0.00822669104205	0.0054844606947	0.0100548446069	0.0127970749543	0.0109689213894	0.00274223034735	1.0
234	0.0111972437554	0.00344530577089	0.00516795865633	0.0077519379845	0.00689061154177	0.00516795865633	0.0077519379845	0.00516795865633	0.00861326442722	0.0129198966408	0.00602928509905	0.015503875969	0.00947459086994	0.00430663221361	0.00689061154177	0.00947459086994	0.00430663221361	0.00689061154177	0.00172265288544	0.00258397932817	0.00430663221361	0.00861326442722	0.00430663221361	0.00430663221361	0.00689061154177	0.00172265288544	0.00861326442722	0.0077519379845	0.00172265288544	0.00861326442722	0.00516795865633	0.00602928509905	0.00172265288544	0.00172265288544	0.00689061154177	0.00602928509905	0.0129198966408	0.021533161068	0.0077519379845	0.00947459086994	0.00344530577089	0.0129198966408	0.0077519379845	0.015503875969	0.0103359173127	0.00430663221361	0.0103359173127	0.00172265288544	0.00689061154177	0.00861326442722	0.0103359173127	0.00516795865633	0.0129198966408	0.00689061154177	0.00516795865633	0.000861326442722	0.00689061154177	0.00430663221361	0.0111972437554	0.00602928509905	0.00602928509905	0.00861326442722	0.00516795865633	0.00258397932817	0.0111972437554	0.00947459086994	0.0120585701981	0.00258397932817	0.00344530577089	0.00430663221361	0.00430663221361	0.00172265288544	0.0129198966408	0.00947459086994	0.00861326442722	0.00344530577089	0.00689061154177	0.0129198966408	0.0111972437554	0.0077519379845	0.00430663221361	0.0146425495263	0.00344530577089	0.00947459086994	0.00861326442722	0.00516795865633	0.00516795865633	0.00430663221361	0.0077519379845	0.00689061154177	0.00344530577089	0.00516795865633	0.00172265288544	0.00344530577089	0.00861326442722	0.00602928509905	0.00258397932817	0.0077519379845	0.0103359173127	0.00430663221361	0.00258397932817	0.00258397932817	0.00516795865633	0.00689061154177	0.00172265288544	0.00947459086994	0.00172265288544	0.00344530577089	0.00602928509905	0.00258397932817	0.00602928509905	0.00172265288544	0.00947459086994	0.00602928509905	0.00516795865633	0.0120585701981	0.00861326442722	0.00861326442722	0.00430663221361	0.00947459086994	0.00516795865633	0.00258397932817	0.00947459086994	0.00602928509905	0.00516795865633	0.00258397932817	0.00947459086994	0.00516795865633	0.00602928509905	0.0111972437554	0.00689061154177	0.00947459086994	0.00516795865633	0.00344530577089	0.0077519379845	0.0077519379845	0.00689061154177	0.00430663221361	0.00689061154177	0.00172265288544	0.00172265288544	0.00516795865633	0.0077519379845	0.00430663221361	0.00689061154177	0.00602928509905	0.0077519379845	0.0120585701981	0.00947459086994	0.00516795865633	1.0
